User_ID,Platform,Country,Age,Gender,Post_Type,Engagements,Misinformation_Spread
User_15146, YouTube,China,53,Female,Video,147,0
User_15147, YouTube,China,51,Male,Mixed,276,0
User_15148, YouTube,China,40,Male,Image,295,1
User_15149, YouTube,China,41,Male,Video,473,0
User_15150, YouTube,China,28,Male,Mixed,220,0
User_15151, YouTube,China,29,Female,Image,413,0
User_15152, YouTube,China,53,Female,Text,375,0
User_15153, YouTube,China,58,Other,Mixed,37,0
User_15154, YouTube,China,38,Male,Mixed,389,1
User_15155, YouTube,China,29,Other,Video,284,1
User_15156, YouTube,China,25,Male,Video,478,1
User_15157, YouTube,China,31,Female,Mixed,73,1
User_15158, YouTube,China,19,Male,Mixed,202,0
User_15159, YouTube,China,38,Female,Image,10,0
User_15160, YouTube,China,25,Male,Image,202,0
User_15161, YouTube,China,29,Female,Text,120,1
User_15162, YouTube,China,33,Female,Mixed,373,1
User_15163, YouTube,China,44,Female,Text,95,1
User_15164, YouTube,China,34,Female,Video,368,0
User_15165, YouTube,China,48,Other,Text,201,1
User_15166, YouTube,China,60,Female,Video,484,1
User_15167, YouTube,China,45,Male,Mixed,424,0
User_15168, YouTube,China,27,Female,Text,165,0
User_15169, YouTube,China,45,Other,Video,457,1
User_15170, YouTube,China,47,Female,Image,146,1
User_15171, YouTube,China,57,Female,Text,417,1
User_15172, YouTube,China,23,Female,Mixed,340,0
User_15173, YouTube,China,37,Male,Video,422,1
User_15174, YouTube,China,58,Female,Image,111,1
User_15175, YouTube,China,41,Male,Mixed,286,1
User_15176, YouTube,China,40,Male,Video,483,0
User_15177, YouTube,China,28,Female,Text,220,0
User_15178, YouTube,China,40,Male,Text,224,1
User_15179, YouTube,China,41,Female,Mixed,139,1
User_15180, YouTube,China,21,Female,Image,201,0
User_15181, YouTube,China,56,Male,Video,313,1
User_15182, YouTube,China,47,Female,Text,269,1
User_15183, YouTube,China,50,Male,Text,458,1
User_15184, YouTube,China,18,Male,Video,97,1
User_15185, YouTube,China,42,Male,Image,192,1
User_15186, YouTube,China,62,Male,Text,396,0
User_15187, YouTube,China,57,Female,Mixed,65,1
User_15188, YouTube,China,33,Female,Text,205,1
User_15189, YouTube,China,32,Female,Video,62,0
User_15190, YouTube,China,20,Male,Text,438,1
User_15191, YouTube,China,62,Female,Video,411,1
User_15192, YouTube,China,61,Female,Text,399,1
User_15193, YouTube,China,64,Female,Video,356,0
User_15194, YouTube,China,29,Male,Image,64,1
User_15195, YouTube,China,23,Female,Image,30,1
User_15196, YouTube,China,31,Female,Mixed,227,1
User_15197, YouTube,China,32,Female,Mixed,471,1
User_15198, YouTube,China,56,Male,Mixed,165,1
User_15199, YouTube,China,24,Male,Mixed,132,0
User_15200, YouTube,China,53,Other,Text,268,1
User_15201, YouTube,China,54,Male,Text,370,1
User_15202, YouTube,China,21,Male,Video,497,1
User_15203, YouTube,China,60,Other,Video,123,0
User_15204, YouTube,China,53,Male,Video,147,0
User_15205, YouTube,China,26,Male,Video,375,1
User_15206, YouTube,China,39,Male,Text,446,1
User_15207, YouTube,China,24,Female,Image,342,0
User_15208, YouTube,China,39,Male,Text,80,1
User_15209, YouTube,China,36,Other,Text,259,0
User_15210, YouTube,China,56,Male,Mixed,373,0
User_15211, YouTube,China,38,Male,Text,23,1
User_15212, YouTube,China,33,Male,Image,178,0
User_15213, YouTube,China,18,Male,Mixed,264,1
User_15214, YouTube,China,36,Male,Image,260,1
User_15215, YouTube,China,48,Male,Video,383,1
User_15216, YouTube,China,18,Female,Image,268,1
User_15217, YouTube,China,54,Female,Video,222,0
User_15218, YouTube,China,57,Male,Image,417,0
User_15219, YouTube,China,63,Female,Image,243,1
User_15220, YouTube,China,33,Female,Mixed,313,0
User_15221, YouTube,China,55,Female,Image,305,0
User_15222, YouTube,China,43,Female,Image,491,0
User_15223, YouTube,China,28,Other,Image,438,0
User_15224, YouTube,China,63,Female,Video,237,0
User_15225, YouTube,China,51,Female,Mixed,489,0
User_15226, YouTube,China,60,Male,Mixed,218,0
User_15227, YouTube,China,56,Male,Mixed,235,1
User_15228, YouTube,China,33,Male,Text,479,1
User_15229, YouTube,China,55,Male,Text,45,0
User_15230, YouTube,China,26,Male,Video,68,0
User_15231, YouTube,China,34,Male,Text,270,0
User_15232, YouTube,China,59,Male,Text,31,0
User_15233, YouTube,China,56,Male,Text,415,1
User_15234, YouTube,China,24,Male,Image,34,1
User_15235, YouTube,China,25,Male,Mixed,285,1
User_15236, YouTube,China,61,Female,Video,121,0
User_15237, YouTube,China,60,Female,Image,299,1
User_15238, YouTube,China,32,Female,Video,412,1
User_15239, YouTube,China,42,Other,Video,455,0
User_15240, YouTube,China,34,Female,Mixed,489,1
User_15241, YouTube,China,63,Male,Video,140,0
User_15242, YouTube,China,50,Female,Text,387,1
User_15243, YouTube,China,54,Other,Mixed,28,0
User_15244, YouTube,China,19,Male,Text,19,1
User_15245, YouTube,China,34,Female,Text,55,0
User_15246, YouTube,China,27,Male,Text,22,0
User_15247, YouTube,China,33,Female,Image,214,0
User_15248, YouTube,China,28,Other,Video,340,1
User_15249, YouTube,China,18,Other,Image,152,1
User_15250, YouTube,China,31,Female,Image,157,1
User_15251, YouTube,China,45,Male,Mixed,223,0
User_15252, YouTube,China,34,Female,Text,221,0
User_15253, YouTube,China,62,Female,Mixed,18,0
User_15254, YouTube,China,43,Male,Image,185,1
User_15255, YouTube,China,47,Male,Video,482,1
User_15256, YouTube,China,42,Male,Video,148,1
User_15257, YouTube,China,54,Male,Mixed,212,1
User_15258, YouTube,China,25,Male,Image,324,0
User_15259, YouTube,China,62,Female,Image,352,0
User_15260, YouTube,China,65,Male,Video,382,1
User_15261, YouTube,China,37,Male,Text,194,0
User_15262, YouTube,China,42,Male,Text,480,1
User_15263, YouTube,China,21,Male,Video,498,0
User_15264, YouTube,China,40,Male,Text,293,1
User_15265, YouTube,China,46,Female,Video,24,1
User_15266, YouTube,China,60,Female,Mixed,350,0
User_15267, YouTube,China,43,Male,Image,45,1
User_15268, YouTube,China,29,Male,Text,481,0
User_15269, YouTube,China,36,Female,Text,214,0
User_15270, YouTube,China,43,Male,Text,68,0
User_15271, YouTube,China,47,Male,Image,451,1
User_15272, YouTube,China,65,Female,Video,95,1
User_15273, YouTube,China,19,Female,Image,228,0
User_15274, YouTube,China,61,Male,Text,100,1
User_15275, YouTube,China,23,Female,Video,53,1
User_15276, YouTube,China,62,Male,Mixed,13,0
User_15277, YouTube,China,49,Male,Mixed,146,0
User_15278, YouTube,China,53,Male,Image,305,0
User_15279, YouTube,China,19,Other,Mixed,417,1
User_15280, YouTube,China,59,Male,Image,455,0
User_15281, YouTube,China,52,Male,Text,149,0
User_15282, YouTube,China,40,Male,Image,333,0
User_15283, YouTube,China,48,Female,Image,368,0
User_15284, YouTube,China,47,Male,Text,385,0
User_15285, YouTube,China,26,Male,Text,233,0
User_15286, YouTube,China,48,Male,Image,46,1
User_15287, YouTube,China,41,Female,Image,282,1
User_15288, YouTube,China,65,Female,Text,14,1
User_15289, YouTube,China,55,Male,Image,106,1
User_15290, YouTube,China,32,Female,Video,140,0
User_15291, YouTube,China,56,Male,Mixed,101,0
User_15292, YouTube,China,32,Male,Mixed,488,1
User_15293, YouTube,China,65,Male,Mixed,107,1
User_15294, YouTube,China,31,Female,Mixed,201,1
User_15295, YouTube,China,29,Male,Video,91,1
User_15296, YouTube,China,34,Female,Mixed,483,0
User_15297, YouTube,China,52,Female,Mixed,239,1
User_15298, YouTube,China,27,Male,Text,275,0
User_15299, YouTube,China,62,Male,Text,221,0
User_15300, YouTube,China,26,Male,Text,183,0
User_15301, YouTube,China,64,Female,Mixed,388,0
User_15302, YouTube,China,35,Female,Mixed,72,0
User_15303, YouTube,China,40,Male,Image,393,1
User_15304, YouTube,China,52,Female,Text,487,0
User_15305, YouTube,China,24,Male,Text,150,1
User_15306, YouTube,China,52,Male,Text,379,1
User_15307, YouTube,China,33,Male,Video,311,1
User_15308, YouTube,China,54,Male,Image,422,0
User_15309, YouTube,China,61,Other,Mixed,342,1
User_15310, YouTube,China,27,Other,Mixed,379,0
User_15311, YouTube,China,22,Female,Text,36,0
User_15312, YouTube,China,23,Female,Image,126,0
User_15313, YouTube,China,53,Male,Mixed,319,1
User_15314, YouTube,China,20,Female,Image,350,0
User_15315, YouTube,China,61,Male,Image,389,0
User_15316, YouTube,China,40,Male,Mixed,472,1
User_15317, YouTube,China,24,Male,Mixed,367,1
User_15318, YouTube,China,27,Male,Image,181,1
User_15319, YouTube,China,19,Male,Mixed,259,0
User_15320, YouTube,China,60,Female,Image,284,1
User_15321, YouTube,China,52,Male,Text,465,1
User_15322, YouTube,China,64,Female,Video,46,1
User_15323, YouTube,China,61,Male,Image,34,0
User_15324, YouTube,China,32,Female,Mixed,257,0
User_15325, YouTube,China,27,Female,Image,498,1
User_15326, YouTube,China,63,Female,Image,20,0
User_15327, YouTube,China,49,Male,Image,483,0
User_15328, YouTube,China,32,Female,Video,125,1
User_15329, YouTube,China,20,Male,Image,12,0
User_15330, YouTube,China,32,Female,Mixed,184,1
User_15331, YouTube,China,37,Female,Video,13,1
User_15332, YouTube,China,45,Male,Text,173,1
User_15333, YouTube,China,62,Male,Text,265,1
User_15334, YouTube,China,59,Female,Text,311,1
User_15335, YouTube,China,43,Female,Mixed,490,0
User_15336, YouTube,China,37,Male,Video,402,1
User_15337, YouTube,China,37,Female,Image,25,0
User_15338, YouTube,China,39,Male,Mixed,450,1
User_15339, YouTube,China,24,Female,Image,405,1
User_15340, YouTube,China,47,Female,Video,284,0
User_15341, YouTube,China,27,Male,Text,421,1
User_15342, YouTube,China,32,Male,Video,436,1
User_15343, YouTube,China,31,Female,Image,104,0
User_15344, YouTube,China,33,Other,Image,109,1
User_15345, YouTube,China,42,Female,Video,99,0
User_15346, YouTube,China,55,Other,Video,284,1
User_15347, YouTube,China,48,Male,Mixed,22,0
User_15348, YouTube,China,20,Male,Video,342,0
User_15349, YouTube,China,30,Female,Mixed,323,1
User_15350, YouTube,China,27,Female,Mixed,437,0
User_15351, YouTube,China,24,Male,Mixed,379,0
User_15352, YouTube,China,62,Female,Video,214,1
User_15353, YouTube,China,33,Other,Text,154,1
User_15354, YouTube,China,63,Male,Text,379,1
User_15355, YouTube,China,29,Female,Text,229,0
User_15356, YouTube,China,19,Male,Video,79,0
User_15357, YouTube,China,51,Other,Mixed,36,0
User_15358, YouTube,China,53,Female,Video,67,0
User_15359, YouTube,China,31,Male,Text,249,1
User_15360, YouTube,China,48,Female,Video,26,0
User_15361, YouTube,China,51,Female,Mixed,105,0
User_15362, YouTube,China,26,Other,Image,374,1
User_15363, YouTube,China,49,Female,Mixed,46,1
User_15364, YouTube,China,58,Female,Mixed,204,1
User_15365, YouTube,China,29,Male,Video,60,0
User_15366, YouTube,China,23,Female,Text,235,0
User_15367, YouTube,China,33,Male,Text,231,0
User_15368, YouTube,China,59,Male,Video,28,1
User_15369, YouTube,China,53,Male,Text,223,0
User_15370, YouTube,China,60,Other,Image,405,1
User_15371, YouTube,China,19,Female,Video,326,0
User_15372, YouTube,China,43,Female,Video,40,1
User_15373, YouTube,China,61,Female,Image,346,1
User_15374, YouTube,China,43,Female,Text,337,0
User_15375, YouTube,China,42,Other,Text,307,1
User_15376, YouTube,China,45,Male,Mixed,340,1
User_15377, YouTube,China,52,Female,Video,315,0
User_15378, YouTube,China,57,Male,Text,307,1
User_15379, YouTube,China,22,Female,Image,426,1
User_15380, YouTube,China,44,Female,Mixed,34,0
User_15381, YouTube,China,60,Female,Image,218,1
User_15382, YouTube,China,53,Male,Image,124,1
User_15383, YouTube,China,39,Male,Mixed,93,1
User_15384, YouTube,China,19,Female,Image,377,0
User_15385, YouTube,China,31,Male,Video,498,0
User_15386, YouTube,China,42,Female,Mixed,479,0
User_15387, YouTube,China,55,Female,Video,247,1
User_15388, YouTube,China,31,Female,Image,106,1
User_15389, YouTube,China,46,Female,Text,70,1
User_15390, YouTube,China,37,Male,Video,167,1
User_15391, YouTube,China,64,Female,Video,267,0
User_15392, YouTube,China,45,Male,Mixed,273,0
User_15393, YouTube,China,36,Female,Video,404,0
User_15394, YouTube,China,27,Male,Text,21,0
User_15395, YouTube,China,43,Other,Image,99,1
User_15396, YouTube,China,33,Female,Video,335,1
User_15397, YouTube,China,59,Other,Image,48,0
User_15398, YouTube,China,39,Female,Text,113,1
User_15399, YouTube,China,47,Female,Image,449,0
User_15400, YouTube,China,53,Other,Text,89,0
User_15401, YouTube,China,44,Female,Text,214,1
User_15402, YouTube,China,60,Female,Text,67,0
User_15403, YouTube,China,48,Female,Text,42,0
User_15404, YouTube,China,61,Male,Mixed,396,1
User_15405, YouTube,China,34,Female,Mixed,155,1
User_15406, YouTube,China,42,Female,Mixed,416,0
User_15407, YouTube,China,61,Male,Image,306,0
User_15408, YouTube,China,27,Male,Video,225,0
User_15409, YouTube,China,27,Male,Image,68,1
User_15410, YouTube,China,55,Male,Image,316,0
User_15411, YouTube,China,58,Male,Text,67,0
User_15412, YouTube,China,60,Other,Mixed,184,1
User_15413, YouTube,China,33,Male,Mixed,243,1
User_15414, YouTube,China,59,Male,Text,82,0
User_15415, YouTube,China,53,Other,Video,360,1
User_15416, YouTube,China,51,Female,Text,318,1
User_15417, YouTube,China,32,Female,Image,373,1
User_15418, YouTube,China,18,Male,Text,321,0
User_15419, YouTube,China,35,Female,Video,56,1
User_15420, YouTube,China,40,Female,Text,197,1
User_15421, YouTube,China,27,Male,Video,144,1
User_15422, YouTube,China,18,Female,Mixed,333,0
User_15423, YouTube,China,32,Male,Text,140,1
User_15424, YouTube,China,64,Male,Mixed,36,0
User_15425, YouTube,China,36,Male,Mixed,438,1
User_15426, YouTube,China,39,Female,Text,288,1
User_15427, YouTube,China,29,Male,Image,461,0
User_15428, YouTube,China,19,Female,Image,210,0
User_15429, YouTube,China,24,Female,Image,465,0
User_15430, YouTube,China,46,Male,Mixed,399,1
User_15431, YouTube,China,28,Other,Video,214,1
User_15432, YouTube,China,26,Male,Video,425,1
User_15433, YouTube,China,50,Other,Text,150,0
User_15434, YouTube,China,42,Other,Image,429,1
User_15435, YouTube,China,65,Female,Text,395,1
User_15436, YouTube,China,48,Male,Video,183,1
User_15437, YouTube,China,24,Female,Image,360,1
User_15438, YouTube,China,19,Other,Mixed,267,0
User_15439, YouTube,China,40,Female,Mixed,137,1
User_15440, YouTube,China,34,Female,Text,32,1
User_15441, YouTube,China,18,Male,Text,191,0
User_15442, YouTube,China,34,Other,Image,128,1
User_15443, YouTube,China,63,Male,Video,64,1
User_15444, YouTube,China,41,Female,Mixed,352,0
User_15445, YouTube,China,53,Male,Image,203,1
User_15446, YouTube,China,32,Female,Text,64,0
User_15447, YouTube,China,26,Female,Image,441,1
User_15448, YouTube,China,20,Male,Video,398,0
User_15449, YouTube,China,45,Female,Video,339,1
User_15450, YouTube,China,37,Male,Image,202,1
User_15451, YouTube,China,39,Female,Video,82,1
User_15452, YouTube,China,29,Male,Mixed,67,1
User_15453, YouTube,China,32,Female,Text,494,1
User_15454, YouTube,China,55,Male,Video,282,0
User_15455, YouTube,China,54,Female,Mixed,485,0
User_15456, YouTube,China,60,Male,Video,163,0
User_15457, YouTube,China,26,Female,Image,220,1
User_15458, YouTube,China,61,Male,Mixed,462,1
User_15459, YouTube,China,59,Female,Image,206,0
User_15460, YouTube,China,35,Male,Video,24,1
User_15461, YouTube,China,32,Female,Text,477,1
User_15462, YouTube,China,34,Male,Video,181,1
User_15463, YouTube,China,51,Female,Mixed,278,1
User_15464, YouTube,China,31,Female,Mixed,167,0
User_15465, YouTube,China,39,Male,Mixed,230,0
User_15466, YouTube,China,47,Male,Image,432,1
User_15467, YouTube,China,59,Male,Text,308,1
User_15468, YouTube,China,22,Female,Video,439,1
User_15469, YouTube,China,43,Male,Mixed,101,1
User_15470, YouTube,China,32,Male,Image,59,1
User_15471, YouTube,China,51,Male,Mixed,363,1
User_15472, YouTube,China,53,Female,Video,287,1
User_15473, YouTube,China,61,Female,Mixed,261,0
User_15474, YouTube,China,50,Male,Text,326,0
User_15475, YouTube,China,64,Female,Video,73,1
User_15476, YouTube,China,33,Female,Text,395,0
User_15477, YouTube,China,60,Female,Video,108,0
User_15478, YouTube,China,49,Other,Text,294,1
User_15479, YouTube,China,64,Male,Mixed,317,0
User_15480, YouTube,China,22,Female,Video,417,0
User_15481, YouTube,China,65,Male,Image,403,1
User_15482, YouTube,China,23,Male,Mixed,348,1
User_15483, YouTube,China,65,Female,Text,353,0
User_15484, YouTube,China,49,Female,Text,94,0
User_15485, YouTube,China,44,Female,Image,15,1
User_15486, YouTube,China,37,Female,Video,17,1
User_15487, YouTube,China,62,Male,Video,47,0
User_15488, YouTube,China,49,Female,Video,142,0
User_15489, YouTube,China,37,Male,Mixed,194,0
User_15490, YouTube,China,21,Female,Text,96,0
User_15491, YouTube,China,59,Male,Mixed,310,1
User_15492, YouTube,China,21,Female,Mixed,468,1
User_15493, YouTube,China,22,Male,Video,104,1
User_15494, YouTube,China,23,Male,Mixed,255,0
User_15495, YouTube,China,28,Other,Video,449,1
User_15496, YouTube,China,30,Male,Image,319,1
User_15497, YouTube,China,25,Male,Mixed,447,1
User_15498, YouTube,China,64,Male,Video,51,1
User_15499, YouTube,China,20,Female,Image,170,0
User_15500, YouTube,China,51,Female,Image,327,0
User_15501, YouTube,China,19,Other,Image,57,0
User_15502, YouTube,China,25,Male,Video,383,0
User_15503, YouTube,China,65,Male,Text,256,1
User_15504, YouTube,China,36,Female,Mixed,280,1
User_15505, YouTube,China,33,Other,Image,238,0
User_15506, YouTube,China,46,Male,Mixed,299,0
User_15507, YouTube,China,29,Male,Text,74,0
User_15508, YouTube,China,20,Female,Image,332,0
User_15509, YouTube,China,53,Male,Mixed,173,1
User_15510, YouTube,China,20,Male,Image,483,0
User_15511, YouTube,China,25,Male,Image,332,1
User_15512, YouTube,China,32,Female,Text,307,0
User_15513, YouTube,China,64,Male,Video,23,1
User_15514, YouTube,China,32,Female,Video,119,1
User_15515, YouTube,China,61,Male,Text,100,0
User_15516, YouTube,China,19,Male,Video,484,1
User_15517, YouTube,China,60,Male,Text,204,0
User_15518, YouTube,China,55,Female,Mixed,204,1
User_15519, YouTube,China,53,Male,Video,444,0
User_15520, YouTube,China,27,Male,Text,234,1
User_15521, YouTube,China,62,Male,Image,32,0
User_15522, YouTube,China,25,Female,Mixed,274,1
User_15523, YouTube,China,56,Female,Text,85,1
User_15524, YouTube,China,41,Female,Text,108,0
User_15525, YouTube,China,31,Male,Text,168,1
User_15526, YouTube,China,52,Male,Image,47,0
User_15527, YouTube,China,54,Female,Image,479,1
User_15528, YouTube,China,64,Male,Image,36,1
User_15529, YouTube,China,61,Male,Image,418,1
User_15530, YouTube,China,33,Other,Mixed,184,0
User_15531, YouTube,China,36,Female,Text,249,1
User_15532, YouTube,China,43,Male,Text,312,0
